OBJECTID,name,dam_name,district,dist_sym,division,div_sym,dry,dist_to_infest_km,surface_area_km,connectivity,num_connections,perc_open_water_25mi,perc_perennial_snowice_25mi,perc_dev_openspace_25mi,perc_dev_lowintensity_25mi,perc_dev_medintensity_25mi,perc_dev_highintensity_25mi,perc_barren_25mi,perc_forest_25mi,perc_shrubscrub_25mi,perc_herbaceous_25mi,perc_haypasture_25mi,perc_crops_25mi,perc_wetland_25mi,perc_open_water_50mi,perc_perennial_snowice_50mi,perc_dev_openspace_50mi,perc_dev_lowintensity_50mi,perc_dev_medintensity_50mi,perc_dev_highintensity_50mi,perc_barren_50mi,perc_forest_50mi,perc_shrubscrub_50mi,perc_herbaceous_50mi,perc_haypasture_50mi,perc_crops_50mi,perc_wetland_50mi,mean_elev_m,mean_slope,perc_alluvial_25mi,perc_eolian_25mi,perc_glacial_glaciofluvial_25mi,perc_colluvial_25mi,perc_organic_rich_25mi,perc_proglacial_25mi,perc_resid_volcanic_art_wat_25mi,hardness_range,min_hardness,max_hardness,surface_ar,winter_total_precip,spring_total_precip,summer_total_precip,fall_total_precip,winter_mean_temp,spring_mean_temp,summer_mean_temp,fall_mean_temp,winter_min_temp,spring_min_temp,summer_min_temp,fall_min_temp,winter_max_temp,spring_max_temp,summer_max_temp,fall_max_temp,winter_mean_dewp,spring_mean_dewp,summer_mean_dewp,fall_mean_dewp,winter_min_vpd,spring_min_vpd,summer_min_vpd,fall_min_vpd,winter_max_vpd,spring_max_vpd,summer_max_vpd,fall_max_vpd,mean_ndci_fall,mean_ndci_spring,mean_ndci_summer,mean_ndci_winter,min_ndci_fall,min_ndci_spring,min_ndci_summer,min_ndci_winter,max_ndci_fall,max_ndci_spring,max_ndci_summer,max_ndci_winter,mean_total_visits,min_Ca,max_Ca,avg_Ca,min_pH,max_pH,avg_pH,infest_status
111,R. D. Bailey Lake,R D Bailey Dam,Huntington District,LRH,Great Lakes and Ohio River Division,LRD,No,54.93051353,2.203985112,None,0,0.221587951,0,2.009414304,1.380929109,0.961901836,0.187171777,1.056060797,88.01492535,2.46516596,3.237253519,0.442698343,0.000652666,0.022238389,0.413294105,0,2.898003789,2.014900064,1.178942276,0.302958087,0.725172602,83.50489974,1.833297323,2.492538655,4.531954102,0.029850838,0.07418842,316.6666667,2.037595272,0,0,0,100,0,0,0,119.0-225.0,119,225,2.203985112,284.0855942,346.7656937,350.4427872,236.2238007,2.458566626,12.57396603,23.0844326,13.67939933,-4.127500057,0.400700003,15.75,0.793500006,8.864299774,24.48110008,29.78209877,26.37199974,-2.39503328,5.492866615,17.91533343,8.261866212,0.433400303,0.735000253,0.680299819,0.59409976,6.852599621,18.07259941,21.30399895,18.5060997,-0.052365039,0.003042219,0.026871256,-0.030716275,-0.204728653,-0.106898252,-0.024732745,-0.059266543,0.078232161,0.105843822,0.101005595,0.033536886,197784.6364,39.77120972,39.77120972,39.77120972,7.677065372,7.677065372,7.677065372,0
400,R. E. Bob Woodruff Lake,Robert F. Henry Lock and Dam,Mobile District,SAM,South Atlantic Division,SAD,No,107.2898484,40.26471817,Lock and Dam,1,2.810517503,0,4.213285739,2.09375055,1.106840796,0.344151375,0.301500276,46.90844061,4.079685633,3.918435056,17.55371745,2.694309905,13.97536511,2.029763688,0,3.68995488,1.567573456,0.693586259,0.211347675,0.221373277,55.15152649,4.747942534,4.729109234,13.35299511,1.817959655,11.78686774,40.94444444,0.299859121,95.55029374,0,0,0,0,0,4.449706257,45.0-119.0,45,119,40.26471817,401.9259033,350.4149017,366.529686,280.6939011,9.49306647,18.51349958,27.24563281,19.1074667,2.385400057,7.961400032,20.85070038,6.433699608,16.75399971,29.01669884,33.18429947,30.8125,4.266600053,11.76533286,21.15043259,13.30043316,0.549799919,1.023299694,1.536099434,0.685700655,10.5352993,22.50909996,26.37789917,23.58589935,0.047284996,0.025013702,0.041213644,-0.010250774,-0.041070496,-0.080031942,-0.019685883,-0.081618926,0.121902749,0.093345444,0.088123996,0.054645822,745310.7273,5.422405243,27.82284164,12.23911809,6.733632565,7.37742281,6.952944182,0
272,Rathbun Lake,Rathbun Dam,Kansas City District,NWK,Northwestern Division,NWD,No,128.2320213,48.94924108,None,0,1.27644548,0,2.229971117,2.066831964,0.392589829,0.073523762,0.097528316,23.16962558,0.32468364,0.729245544,40.50123973,27.0600788,2.078236242,1.224024873,0,2.329797617,2.171556845,0.582951974,0.112015202,0.107437841,20.57179926,0.250493052,0.932950219,36.57651228,32.80537358,2.335087254,277.3918919,0.280886994,1.117195252,0,20.21792657,0,0,0,78.66487817,225.0-325.0,225,325,48.94924108,108.7726974,290.4919014,354.7326965,221.9646912,-3.431099892,10.10356617,22.8411986,11.40016635,-10.18830013,-2.01880002,16.21450043,-1.354300022,2.602099895,22.00289917,29.45199966,24.80349922,-6.634733359,4.297733188,17.73603249,6.231766522,0.307900012,0.589099526,1.166799903,0.61229974,3.470799923,13.90849972,18.97679901,16.19439888,0.039283972,0.025064643,0.078642606,-0.031884554,-0.10499946,-0.043653598,0.017632877,-0.121909488,0.190722303,0.071484791,0.167864172,0.020238849,526386.7273,47.89256668,63.6564064,56.88548429,7.694787979,7.834932804,7.778275287,1
217,Raystown Lake,Raystown Dam,Baltimore District,NAB,North Atlantic Division,NAD,No,0.107291202,31.830555,None,0,0.792146005,0,4.372007288,2.298267597,0.943248735,0.295855547,0.22698076,68.886867,0.301815754,0.927419799,11.06427763,9.608256172,0.282857709,0.654051306,0,5.087331325,2.579357065,1.014192351,0.360162045,0.340040459,65.14214996,0.444662908,1.244895841,12.80064691,9.799709541,0.532800286,248.8125,2.249871232,0,0,0,9.613862506,0,0,90.38613749,45.0-225.0,45,225,31.830555,209.2368965,282.570694,280.056694,260.8108978,-0.645000001,9.782799641,21.85526594,11.87719965,-6.453099728,-2.171700001,14.27219963,0.278400004,4.969500065,22.18630028,29.23939896,24.58739853,-5.412433147,2.786200047,16.08043289,6.679766595,0.482000023,0.766800463,0.947501063,0.635999799,4.604799747,15.63999939,21.76799965,16.08300018,-0.011391781,-0.007666537,0.023622708,-0.0275523,-0.188210723,-0.109457374,-0.06373438,-0.22221918,0.053927265,0.080117271,0.056285725,0.05695069,1240460.909,18.95261955,52.68450165,27.17450223,7.580265045,8.11762619,7.834821519,0
190,Rend Lake,Rend Lake Dam,St. Louis District,MVS,Mississippi Valley Division,MVD,No,60.71830791,68.25544216,None,0,2.714327252,0,4.059749288,3.417648468,1.11441573,0.298728765,0.111431473,22.05336919,0.166957829,0.554430285,15.61799332,45.81606131,4.074887101,2.40875774,0,3.55314027,2.639516033,0.829801209,0.201083961,0.137789855,25.17274859,0.172382072,0.476574593,13.40715629,45.95480215,5.046247233,123.1980198,0.074970526,0,0,11.29413006,0,0,3.006844528,85.69902541,119.0-225.0,119,225,68.25544216,224.1886978,349.2127914,291.1107941,262.4628983,1.514400021,13.33766619,24.72453245,14.20329936,-4.60929966,1.883399963,18.08469963,2.157500029,7.336299896,24.63739967,31.28079987,27.25699997,-2.511733254,7.299899817,19.04396566,8.559633096,0.470800012,0.91049993,1.13740015,0.77429992,5.087199688,15.87239933,22.52079964,19.91199875,0.117544539,0.069671247,0.102621083,0.040255457,7.45E-05,0.02120769,0.013269668,-0.001067076,0.195588335,0.252256865,0.192737845,0.092775642,1472467.636,33.98765182,59.08771515,42.38278584,7.564468861,7.85517931,7.786163811,0
356,Richard B. Russell Lake,Richard B. Russell Dam,Savannah District,SAS,South Atlantic Division,SAD,No,159.6937974,105.5833519,Dam,2,4.672313679,0,6.070980393,3.01537461,1.067037682,0.401919054,0.2572813,54.26634626,3.579527297,4.225236231,19.7841915,0.340417623,2.319374372,3.154985115,0,6.866309191,3.69763027,1.548335537,0.58859985,0.252696257,57.84792161,3.327189724,4.044022471,15.71112403,0.447396498,2.513789448,137.7735849,0.542519521,0,0,0,0,0,0,100,11.0-21.0,7,59,105.5833519,330.8508987,283.7366943,323.7156906,271.5078964,6.846433004,15.99426619,25.82579931,16.75843302,-0.631900012,3.914399862,18.4897995,3.442899942,14.51489925,27.48469925,32.78429794,29.10929871,0.940066675,9.006833394,19.78443273,11.26543315,0.372500747,0.581899226,0.715099394,0.361900121,10.06519985,21.33300018,27.21089935,22.03479958,0.008021686,0.013703761,0.024005406,-0.026033536,-0.137867941,-0.090939624,-0.057802483,-0.131527901,0.084855126,0.10765339,0.093836251,0.06318955,606428.7273,1.995064259,12.16527462,4.157230298,6.859798908,7.108736038,7.039982235,0
93,Robert S. Kerr Lake,Robert S. Kerr Lock and Dam,Tulsa District,SWT,Southwestern Division,SWD,No,0.997836218,236.4211294,None,0,4.038235452,0,4.312497582,3.122799558,1.90328091,0.825713808,0.323676933,37.38893379,1.597363642,4.929436668,36.37089518,3.400726381,1.786440099,3.395780886,0,3.677086399,1.999422612,1.115548781,0.435134112,0.198984246,46.01515791,1.91527664,8.297366575,29.8415056,1.864242183,1.244494054,143.5429448,0.310292506,79.65663347,0,0,3.167703003,0,0,17.17566353,45.0-225.0,45,225,236.4211294,205.7498016,365.1175995,295.1798019,308.6646881,4.983533223,15.65493266,26.79203288,16.76993306,-2.483899832,4.237100124,19.60140038,3.73669982,12.54249954,26.3035984,33.82759857,29.7451992,-0.385433311,9.622666359,20.37519964,10.75820001,0.499400228,1.017099738,1.497997046,0.710799873,8.758199692,16.54170036,30.38529968,23.49729919,0.067023672,0.035508761,0.075740224,0.003491384,-0.073605391,-0.058502197,0.022209287,-0.087646554,0.235296013,0.152351321,0.157826433,0.186350683,285120.4545,31.90627289,72.60149384,37.34225703,7.413423538,7.946767807,7.610586514,1
148,Rough River Lake,Rough River Lake Dam,Louisville District,LRL,Great Lakes and Ohio River Division,LRD,No,23.97142204,20.05521729,None,0,1.336656406,0,5.070632987,1.058470145,0.586910087,0.188536278,0.107441433,53.11631534,0.708725535,0.766960501,22.43066789,14.17403734,0.454646057,1.498022522,0,5.210650008,1.708824835,1.022812839,0.446156992,0.206040792,46.36312094,0.580676138,0.71206094,21.94119483,18.65392753,1.656511638,163.28125,0.469631759,0,0,0,13.46231539,0,0,86.53768461,119.0-225.0,119,225,20.05521729,312.0047989,399.0146942,312.2108994,287.5136948,2.349999925,13.2039663,23.95856603,14.22469966,-4.075200081,1.401000023,16.71590042,1.710599899,8.579799652,24.76039886,30.82709885,27.3708992,-1.808366617,7.174799681,18.71283277,8.782999913,0.408199906,0.744898677,0.5279001,0.502100229,5.796700001,16.19750023,21.90059853,19.53879929,0.044577241,0.028425956,0.032197442,0.008618658,-0.001492022,-0.014983458,-0.002357896,-0.084314623,0.151050081,0.093810249,0.067907087,0.044985362,823118.3,32.48179626,60.44417191,41.71296275,7.434587955,7.59452486,7.548957368,0
323,Rufus Woods Lake,Chief Joseph Dam,Seattle District,NWS,Northwestern Division,NWD,No,1117.632285,32.44949822,None,0,3.048494404,0,1.45489838,0.802161611,0.447085447,0.093937291,0.02724691,13.83815199,24.30874554,36.09736592,0.710687414,18.23731345,0.933911634,2.369152395,0.001951374,1.416475704,0.839818318,0.435667675,0.088901457,0.298922494,22.80610833,28.88752241,26.76695698,0.602416695,14.57110736,0.914998809,305.0892857,2.143057401,0,0,0,0,0,9.562659563,90.43734044,45.0-119.0,45,119,32.44949822,100.1256981,80.65089989,48.03079891,64.19279957,-1.538333317,9.15633297,20.5472997,9.663199902,-5.499700069,-0.866099954,10.1875,-1.471599936,4.205299854,20.94299889,30.3429985,24.71290016,-4.184366465,-0.03669999,6.268799782,1.550633272,0.22830011,0.896699965,3.413499594,0.422100127,3.357899904,18.05789948,35.1928978,23.91429901,0.03484219,-0.047909274,-0.017369822,-0.019155827,-0.101557058,-0.462952633,-0.163138326,-0.211727096,0.157070072,0.115660018,0.049766797,0.068617791,254048.7273,18.43564034,27.08786392,23.6225231,7.78962183,8.07503891,7.942959277,0
149,Salamonie Lake,Salamonie Lake Dam,Louisville District,LRL,Great Lakes and Ohio River Division,LRD,No,12.88395686,11.45260747,None,0,0.936470242,0,4.532482579,2.914924708,1.524970565,0.481168528,0.182885514,10.60455902,0.095926697,0.394371295,2.92445813,74.15828498,1.249497745,0.919751484,0,4.66067587,3.526055539,2.034195363,0.675446813,0.146423171,8.297191532,0.080490918,0.339442511,3.482932115,73.25629009,2.581104596,232.6875,0.229074546,0,0,100,0,0,0,0,225.0-325.0,225,325,11.45260747,183.3497963,281.8276901,321.3397903,234.4634933,-2.158666551,9.814932823,22.132466,11.6821332,-8.002200127,-2.103600025,15.33920002,0.021299999,3.30979991,22.42090034,28.98320007,24.86450005,-5.135799964,3.6171664,16.40176646,6.576266428,0.314899921,0.588099897,0.792298734,0.576800704,3.173599958,15.86229992,20.71590042,17.41149902,0.095014191,0.048263877,0.060176788,0.025475848,0.031894111,0.011614513,-0.021304957,-0.008108363,0.161792888,0.100586675,0.110008971,0.074763774,422996.9,60.75363922,67.45909119,63.04412763,7.931750774,8.017508507,8.000437017,0
18,Sam Rayburn Reservoir,Sam Rayburn Dam and Reservoir,Fort Worth District,SWF,Southwestern Division,SWD,No,87.39591623,458.0630673,None,0,6.139295812,0,3.235453324,1.676675343,0.671414433,0.229816964,0.105934965,52.38404231,5.081335697,6.04005401,9.203739834,0.000784194,15.23145311,3.669033839,0,3.219069592,1.814543467,0.617417282,0.212878168,0.125303542,51.72636043,5.500212224,6.23089327,11.26374389,0.030037835,15.59050645,49.57210031,0.164508322,0.029668227,0,0,0,0,0,99.97033177,45.0-119.0,45,119,458.0630673,384.7985916,355.6557922,330.35569,351.8267975,10.31416607,19.10509968,27.71379916,19.84633287,3.171000004,8.737400055,21.03139877,7.69630003,17.62229919,29.2186985,34.50460052,31.69209862,5.887066523,13.8215332,22.05803363,14.65229988,0.280499965,0.445199847,0.544700563,0.338100553,10.47459984,20.11680031,30.36189842,25.01049995,0.048731185,0.003100306,0.023449829,-0.003004593,-0.046986321,-0.107210333,-0.04375577,-0.097190492,0.183299736,0.071858448,0.075312121,0.099719361,1401984.818,7.734831333,15.39447975,9.959239539,7.057202816,7.303133011,7.189351023,0
2,Santa Rosa Reservoir,Santa Rosa Dam,Albuquerque District,SPA,South Pacific Division,SPD,No,351.5422777,27.66958801,None,0,0.115959034,0,0.330862336,0.130741463,0.077015637,0.009337704,0.010168024,1.259024632,94.24645004,3.325379497,0.003729637,0.115074266,0.376257732,0.15041025,0,0.469077015,0.133700147,0.078955623,0.010979048,0.018252039,7.176185429,82.39649774,8.496530895,0.020365921,0.589850406,0.459195486,1447.027027,0.595404167,0,0,0,0,0,0,100,779.0-3200.0,779,3200,27.66958801,42.28679943,74.52689934,177.8746986,107.1136971,4.326366504,13.76929951,24.36689885,14.45713266,-4.731800079,0.1875,14.42569923,-0.407399982,14.36149979,27.67000008,33.55179977,29.05719948,-6.551133156,-1.781999985,10.36990007,2.85256664,1.079900384,1.874499917,3.085701466,1.420099974,13.93619919,32.12260056,42.69239807,31.03030014,0.024326799,-0.037999858,-0.02293914,-0.045985802,-0.003680359,-0.094510857,-0.076913768,-0.115545685,0.053171033,0.010142695,0.022821668,0.066437672,61293.45455,68.59560394,167.4461975,151.6045063,7.975403309,8.132112503,7.988762054,0
87,Sardis Lake Tulsa,Sardis Lake,Tulsa District,SWT,Southwestern Division,SWD,No,60.58076531,58.81066422,None,0,1.375447476,0,2.009910634,0.730898076,0.342484494,0.114406088,0.048379137,68.97478265,4.770854517,6.394266836,13.77375179,0.009937,1.454881293,3.035016828,0,2.349493381,0.826491213,0.399763778,0.11461024,0.172574757,56.95099954,4.220785924,9.176213969,20.46885833,0.238117752,2.047074285,177.939759,0.597176672,87.08024172,0,0,12.91975828,0,0,0,119.0-225.0,119,225,58.81066422,248.6527939,404.4998016,283.6187973,337.733696,5.994766553,16.03203328,26.81899961,17.18033314,-1.760100007,4.587800026,19.34160042,4.183300018,13.81459999,26.6637001,34.34899902,30.59519958,0.480900009,10.16043329,20.3142999,11.19639985,0.471700281,0.858299673,1.30550015,0.644700468,9.254300117,16.81920052,33.11429977,26.12059975,-0.062588333,-0.041436141,-0.030853502,-0.030887326,-0.100148714,-0.080357963,-0.060182393,-0.103474894,0.041598433,-0.009056284,0.008083832,0.155439674,94500.45455,6.977229118,12.15708256,8.573176485,6.715919495,7.015663147,6.900137816,0
191,Sardis Lake Vicksburg,Sardis Dam,Vicksburg District,MVK,Mississippi Valley Division,MVD,No,70.44452402,159.4988151,None,0,3.226308847,0,3.118570583,1.796505829,0.574955448,0.152022048,0.118827295,48.67973347,1.803946745,1.301178517,20.19488379,11.51275063,7.520316801,3.190206405,0,3.891491072,2.715629973,1.624603614,0.675870249,0.165319236,36.88548654,1.64655303,1.412072489,15.41503356,22.23179548,10.14593835,82.45374449,0.172265823,24.05356901,0,0,0,0,0,75.94643099,45.0-119.0,45,119,159.4988151,411.805687,428.3267975,325.407692,308.1156921,6.309066455,16.47669919,26.39063263,17.08093357,-0.500800014,5.101500034,19.58059883,4.206500053,13.34789944,27.48749924,32.83670044,30.0080986,1.488899946,10.06643295,20.78473282,11.31923342,0.422399849,0.912700355,0.830699921,0.532799244,8.461699486,19.80789948,25.69869995,23.37469864,0.040402129,-0.008728742,0.019774889,0.030785706,-0.015648905,-0.036108329,-0.016197847,-0.034026436,0.08978271,0.018588337,0.054379027,0.081937562,996346.8182,17.32510376,19.67761421,18.70655756,5.941014767,6.509735584,6.328138775,0
214,Savage River Reservoir,Savage River Dam,Baltimore District,NAB,North Atlantic Division,NAD,No,71.70516875,0.886549972,None,0,1.073779208,0,4.432620671,1.560335148,0.794770499,0.2291393,0.485188498,72.08851027,0.951418518,1.950731252,14.04384355,1.011720999,1.377942088,0.727320642,0,4.659032599,1.520043646,0.747786187,0.212329489,0.321249794,73.56419558,0.792601881,1.468319587,13.29452363,1.813236047,0.879360911,473,2.204418421,0,0,0,100,0,0,0,119.0-225.0,119,225,0.886549972,215.2126961,300.6705933,302.3957977,219.8926964,-0.826366683,9.476366361,20.84939957,11.16193326,-6.611999989,-2.296000004,13.37360001,-0.430599988,4.618599892,21.55089951,28.04430008,23.7961998,-4.99213322,2.727099816,15.47886658,6.114733234,0.420000345,0.625500202,0.7627002,0.590099871,4.493799686,15.17779922,19.62829971,15.52950001,0.026941868,-0.018155931,0.043241115,0.013851118,-0.045179876,-0.160416232,-0.008590614,-0.054289633,0.072832597,0.075304409,0.109123292,0.100336631,NA,9.348537445,22.69086075,20.79641322,6.568265438,6.626087189,6.617877204,0
192,Saylorville Lake,Saylorville Dam,Rock Island District,MVR,Mississippi Valley Division,MVD,No,67.95882098,21.4264393,None,0,1.333755984,0,4.654107292,5.187156646,3.542732529,1.086583396,0.266622556,7.675633833,0.04503835,1.10319487,10.85969554,60.81799207,3.427486929,1.066811094,0,3.391922337,2.767160602,1.496821401,0.407275535,0.161078116,8.304407366,0.083086684,0.943412779,14.15823339,65.12269297,2.097097727,254.7428571,0.514738895,0,0,17.52750483,82.47249517,0,0,0,225.0-325.0,225,325,21.4264393,92.20259857,272.5509033,342.291687,200.3137932,-4.243733168,9.790433168,22.91886584,11.22626615,-10.90259933,-2.431200027,16.20470047,-1.539299965,1.78429997,21.97659874,29.73689842,24.97139931,-7.309566657,3.773033222,17.45433331,5.813199977,0.321999967,0.647600234,1.334399581,0.681900203,3.077600002,14.81639957,20.45269966,17.05169868,0.128966421,0.05778624,0.125703416,0.026560658,-0.000168865,-0.016136475,0.066761818,-0.027544726,0.206795568,0.162388772,0.192008078,0.10651771,1864591.818,77.06991577,80.81534576,78.14289429,7.911016464,8.186271667,7.976348516,0
129,Senecaville Lake,Senecaville Dam,Huntington District,LRH,Great Lakes and Ohio River Division,LRD,No,28.39271048,14.06701351,None,0,1.024889909,0,5.224511932,1.382131088,0.575532258,0.170467905,0.19144039,65.59525821,1.090318156,1.244465922,21.52063515,1.18284817,0.797500907,1.178360748,0,5.389490012,2.122676809,1.082363838,0.405319834,0.20605652,65.07012218,0.902689011,0.852508901,19.08363901,3.126020696,0.58075244,257.6363636,0.798090024,0,0,0,10.61448942,0,0,89.38551058,119.0-225.0,119,225,14.06701351,230.6536942,295.0456924,319.5006943,236.2607956,-0.348833332,10.5958999,21.87129911,12.14356629,-6.381299973,-1.245800018,14.82739925,0.493900001,5.328099728,22.43560028,28.51239967,24.7118988,-4.218666712,4.253766457,16.71426646,7.228233218,0.423099846,0.71789974,0.806498587,0.590499759,4.441100121,14.95599937,18.65519905,15.8708992,0.10127157,0.00464069,0.096552957,0.066736314,0.01828087,-0.047354316,0.024270153,0.054561928,0.190428022,0.051419038,0.222599957,0.084180103,21582.72727,54.97196198,89.10317993,56.35031708,8.025110245,8.132902145,8.128549077,1
170,Shenango River Lake,Shenango Dam,Pittsburgh District,LRP,Great Lakes and Ohio River Division,LRD,No,13.85970217,36.79241588,None,0,2.228572623,0,7.491207575,5.453994825,2.023041309,0.787809472,0.290242009,43.14059114,0.397084226,0.655519981,16.61276674,13.6310638,7.2881063,10.06442968,0,7.468253268,5.439624984,2.162149534,0.827979594,0.197173365,44.04831982,0.367306349,0.853586886,14.67462455,9.38852128,4.508030697,280.6610169,0.57824802,0,0,7.624568871,0,0,92.37543113,0,45.0-119.0,45,119,36.79241588,214.7157974,276.7516937,322.9256897,261.8166962,-2.049999962,8.660999695,20.80063311,11.0801665,-7.898499966,-3.35710001,13.40559959,0.0396,3.808799982,21.27799988,27.97509956,23.70149994,-5.743699789,2.247033278,15.41529973,6.260166441,0.367699832,0.62890023,0.750800014,0.611000478,3.620599985,14.74729919,19.40819931,14.83019924,0.142167605,0.025201037,0.095639004,0.016379059,0.064314416,-0.04563663,0.046622153,-0.027576579,0.208064924,0.107154049,0.194344228,0.049453522,571349.7273,28.13467979,38.22908401,32.10933324,7.720961571,7.885478973,7.774310865,0
88,Skiatook Lake,Skiatook Lake,Tulsa District,SWT,Southwestern Division,SWD,No,18.64082666,42.65707971,None,0,3.123697035,0,5.495592723,3.814362524,2.808641437,1.449647421,0.217364032,33.20173279,1.858466035,32.18206594,13.63289311,1.406848759,0.8086882,2.745327281,0,3.899158461,2.403770788,1.506683592,0.630383178,0.192184621,27.0259189,1.384878203,32.05470863,22.48722664,4.37941408,1.290345618,222.0847458,0.546843851,53.24486265,0,0,0,0,0,46.75513735,119.0-225.0,119,225,42.65707971,138.0106964,332.9628983,307.7846909,243.7327957,4.088466644,15.19313304,26.60226568,16.2226661,-3.287400007,3.605099916,19.46990013,3.389400005,11.5977993,25.78439903,33.48949814,29.00659943,-1.786966642,8.584033012,19.89326604,9.855333169,0.618800044,1.170401216,2.017202616,0.975201011,8.853300095,16.2988987,29.79859924,22.36709976,-0.00351479,-0.012440139,0.025005831,-0.056844641,-0.107605707,-0.097524508,-0.048749448,-0.135297754,0.07645956,0.300311804,0.165063877,0.084780388,396448.5455,33.06014633,45.7766571,38.22955898,7.602925301,7.744153976,7.631630664,1
273,Smithville Lake,Smithville Dam,Kansas City District,NWK,Northwestern Division,NWD,No,2.62E+01,29.22296734,None,0,1.631562508,0,5.222096788,7.133897974,3.623731577,1.787673228,0.18760276,17.66301087,0.145621551,0.422989509,33.05268163,26.77531318,2.353818413,1.445531081,0,4.598673224,5.333619284,2.460939164,0.968126948,0.21718096,17.34818236,0.153480382,0.49158738,32.40361083,32.70605543,1.873012959,261.7647059,0.403342066,39.78050435,0,46.07250755,0,0,0,14.1469881,225.0-325.0,225,325,29.22296734,109.5256977,298.7986984,367.7337952,247.9446945,-0.913933272,11.72453308,24.14759954,12.78326639,-8.003700256,-0.218699992,17.34370041,0.070500001,5.700799942,23.22819901,30.85409927,25.91949844,-5.459099929,5.390466481,18.34616661,7.1304666,0.401599854,0.743000031,1.32659924,0.680899441,5.263000011,14.89039993,22.23359871,17.6276989,0.108532607,0.034429791,0.082166785,-0.005713634,0.004216064,-0.023903248,0.018272908,-0.067879317,0.172774152,0.147370948,0.162788534,0.036472582,1176277.091,61.18080139,73.17958069,68.44735639,7.794343472,8.048685074,8.009394417,1
23,Somerville Lake,Somerville Lake,Fort Worth District,SWF,Southwestern Division,SWD,No,31.84906233,46.8199014,None,0,1.560839296,0,3.9937006,1.80316077,1.403966344,0.411063016,0.214299894,18.59768089,2.275602491,0.669431037,60.05811085,4.483852065,4.528292749,1.17105794,0,3.738147948,1.767072572,1.016196893,0.29306413,0.232871775,22.14491597,4.078784995,1.439680973,52.21205665,6.634026625,5.272123534,73.48387097,0.127141866,0,0,0,0,0,0,100,119.0-225.0,119,225,46.8199014,242.7776947,289.1008987,231.0358009,294.0947952,11.13836606,19.98576641,28.79836528,20.90209961,3.755399942,9.447500229,21.70549965,8.514200211,18.55979919,30.2533989,36.23929977,33.19519806,5.769766649,13.97893302,21.48846626,14.36269983,0.573599756,0.711400449,1.122903228,0.610699773,11.85439968,23.00899887,38.02700043,31.39799881,0.190192324,0.076142198,0.131542265,0.10633388,0.053053053,0.024068385,0.071206348,0.013038843,0.264297655,0.13865568,0.194093551,0.175054039,509337.3636,27.28464699,30.55098534,28.8384045,7.429699898,7.720894814,7.612375842,0
287,Stagecoach Lake,Stagecoach Dam - Salt Creek Site 9,Omaha District,NWO,Northwestern Division,NWD,No,67.24172745,1.777093079,None,0,0.869249742,0,3.544437317,3.079850931,1.905914855,0.774460285,0.081271858,5.182760257,0.043695262,18.87598759,2.016084113,63.2194962,0.406791587,1.068133231,0,3.214027736,2.124749727,1.062424227,0.357263476,0.138969182,5.238942861,0.049453713,16.2147954,2.447720545,67.12348001,0.960039889,391,0.269632868,0,0,100,0,0,0,0,119.0-225.0,119,225,1.777093079,73.33679962,256.0156898,311.1646881,176.9207954,-2.443766634,10.65343301,23.67749977,11.83159971,-9.534500122,-1.677699924,16.53610039,-2.026000023,4.063699722,22.87949944,30.85169983,26.09049988,-6.793366591,3.684799989,17.44356632,5.395866632,0.411000311,0.728300035,1.415899515,0.674599528,4.728600025,16.6243,23.60429955,20.05699921,0.179368457,0.074026697,0.255393137,0.03852003,-0.08875279,-0.042484722,0.057142857,-0.027312367,0.381533952,0.404757938,0.544120177,0.145666539,724419.0909,42.7242012,42.7242012,42.7242012,8.184597969,8.184597969,8.184597969,0
288,Standing Bear Lake,Papillion Creek & Trib. Site 16,Omaha District,NWO,Northwestern Division,NWD,No,6.799341894,0.33635752,None,0,2.585978532,0,4.245333033,7.234018891,5.08309206,2.068503072,0.692597887,5.59683747,0.056883273,7.433231229,3.631515198,58.32433343,3.047675919,1.286780254,0,3.047599444,3.610364796,2.091002051,0.781914391,0.273814873,4.588928289,0.065443225,7.484987899,3.750912829,71.27681718,1.741434764,341,0.767689943,0,100,0,0,0,0,0,225.0-325.0,225,325,0.33635752,78.57369995,249.6907959,322.4766998,176.6286964,-3.296833197,10.37333282,23.42613284,11.59873295,-10.07349968,-2.052700043,16.77750015,-1.659799933,2.782500029,22.56949997,30.04879951,25.40390015,-6.953033288,3.694699725,17.53159936,5.669733286,0.37620002,0.699299693,1.610900402,0.707399786,3.957599878,16.01140022,20.91460037,18.1583004,0.156750968,0.105629214,0.161211555,0.044555927,0.051293214,0.043176191,0.092241285,0.007730875,0.259710572,0.186628779,0.317337083,0.135004817,875241.0909,48.79667664,51.97465134,51.94902251,8.017255783,8.159169197,8.158024734,0
